LEAID,NAME_LEA19,STCOUNTY,NAME_COUNTY19,COUNT,LANDAREA,WATERAREA
2305970,Georgetown,23023,Sagadahoc County,1,18.58328147,45.9695543
2313530,West Bath Public Schools,23023,Sagadahoc County,1,11.90431616,3.09679234
2314772,Regional School Unit 01,23023,Sagadahoc County,1,80.68832674,56.1179519
2382004,Sagadahoc Unorganized Territory,23023,Sagadahoc County,1,2.301306801,1.436131364
2300052,The Forks Plantation,23025,Somerset County,1,39.56679143,1.906779877
2300058,West Forks Plantation,23025,Somerset County,1,48.68580627,0.442886608
2300061,Caratunk,23025,Somerset County,1,52.29494422,2.969502948
2304897,Dennistown Plantation,23025,Somerset County,1,38.55189368,1.806083658
2306330,Harmony,23025,Somerset County,1,38.66518802,1.654332761
2306600,Highland Plantation,23025,Somerset County,1,42.18555646,0.023168061
2309810,Pleasant Ridge Plantation,23025,Somerset County,1,22.14172459,2.423994242
2310620,School Administrative District 12,23025,Somerset County,1,81.3297745,1.64388445
2310650,School Administrative District 13,23025,Somerset County,1,80.09984448,2.454695157
2314560,School Administrative District 59,23025,Somerset County,1,83.36510941,3.480163615
2314590,School Administrative District 54,23025,Somerset County,1,237.2921465,9.557652391
2314767,School Administrative District 74,23025,Somerset County,1,170.5961282,6.156214623
2314811,Brighton Plantation,23025,Somerset County,1,39.26195913,0.699983938
2314817,Athens,23025,Somerset County,1,43.59874061,0.006893082
2382008,Somerset Unorganized Territory,23025,Somerset County,1,2618.497893,122.4263981
2306810,Islesboro,23027,Waldo County,1,14.30638713,54.57446791
2307450,Lincolnville,23027,Waldo County,1,37.34738076,6.304897938
2311520,School Administrative District 03,23027,Waldo County,1,326.8995555,7.61886001
2314791,Regional School Unit 20,23027,Waldo County,1,47.9731215,24.38352494
2314822,Regional School Unit 71,23027,Waldo County,1,121.674768,8.727173639
2314824,Northport Public Schools,23027,Waldo County,1,23.77483873,11.2050411
2300002,Indian Township,23029,Washington County,1,37.53565036,6.898705322
2300003,Pleasant Point,23029,Washington County,1,0.564600299,0.407571
2300062,East Machias,23029,Washington County,1,34.93373521,5.08213011
2300065,Cutler,23029,Washington County,1,46.82517911,71.10689432
2300067,Machiasport,23029,Washington County,1,21.40288102,40.20289167
2300068,Whiting,23029,Washington County,1,46.71457551,5.36264724
2302280,Alexander,23029,Washington County,1,40.12960485,5.512620136
2302730,Baileyville,23029,Washington County,1,37.25443207,4.771491605
2302880,Baring Plantation,23029,Washington County,1,20.83777724,3.366945329
2302950,Beals,23029,Washington County,1,5.616682008,42.73191034
2302980,Beddington,23029,Washington County,1,34.56620919,3.295703687
2303870,Calais,23029,Washington County,1,34.32265864,5.784506337
2304160,Charlotte,23029,Washington County,1,30.98570379,2.763032879
2304440,Cooper,23029,Washington County,1,30.70391098,1.868004408
2304650,Crawford,23029,Washington County,1,34.52349972,3.254992687
2304880,Deblois,23029,Washington County,1,35.83567337,0.249503087
2304900,Dennysville,23029,Washington County,1,14.91607413,0.356455319
2305360,Eastport,23029,Washington County,1,3.634784022,8.700549578
2305380,East Range Community School District,23029,Washington County,1,104.7575807,5.390231152
2306150,Great Lake Stream Plantation,23029,Washington County,1,43.96553266,4.538522572
2306900,Jonesboro,23029,Washington County,1,36.57662622,1.784485102
2307100,Jonesport,23029,Washington County,1,28.51387921,71.83886142
2307710,Machias,23029,Washington County,1,13.88551762,0.914420839
2307980,Marshfield,23029,Washington County,1,17.01345026,0.529879675
2308135,Meddybemps,23029,Washington County,1,13.1089283,2.960182055
2308400,Moosabec Community School District,23029,Washington County,1,34.13056122,114.5707718
2309090,Northfield,23029,Washington County,1,43.58402201,2.263538287
2309560,Pembroke,23029,Washington County,1,27.35727656,7.898580997
2309650,Perry,23029,Washington County,1,29.30021259,12.75542744
2309990,Princeton,23029,Washington County,1,36.62343493,5.17002434
2310190,Robbinston,23029,Washington County,1,28.18619391,5.544895189
2310320,Roque Bluffs,23029,Washington County,1,10.38671183,9.142450853
2310830,School Administrative District 19,23029,Washington County,1,33.24422082,45.12718244
2311430,School Administrative District 37,23029,Washington County,1,148.6425609,136.375667
2312810,Talmadge,23029,Washington County,1,37.80136047,1.259152938
2313080,Vanceboro,23029,Washington County,1,20.14117787,2.260803525
2313200,Waite,23029,Washington County,1,43.9832393,0.061523451
2313500,Wesley,23029,Washington County,1,49.87958245,0.754503882
2313710,Whitneyville,23029,Washington County,1,14.88236046,0.314659373
2314814,Cherryfield,23029,Washington County,1,44.5314403,0.454015231
2382012,Washington Unorganized Territory,23029,Washington County,1,1128.038723,140.1557332
2302220,Acton,23031,York County,1,37.75688729,3.35066842
2303150,Biddeford,23031,York County,1,30.08512317,28.99592044
2304860,Dayton Public Schools,23031,York County,1,17.90168333,0.496502686
2307140,Kittery,23031,York County,1,17.80921109,57.48526209
2310380,Saco Public Schools,23031,York County,1,38.47625974,14.28265575
2310500,Sanford,23031,York County,1,47.79030984,0.964321842
2311370,School Administrative District 35,23031,York County,1,51.91644131,2.048931501
2313490,Wells-Ogunquit Community School District,23031,York County,1,61.73733855,27.11765923
2314130,York,23031,York County,1,54.69864494,77.09061895
2314670,School Administrative District 57,23031,York County,1,219.7436841,8.685933294
2314700,School Administrative District 60,23031,York County,1,130.5358465,1.301849661
2314773,Regional School Unit 21,23031,York County,1,79.52124527,37.58629924
2314784,Regional School Unit 23,23031,York County,1,7.434437148,15.10124448
2400030,Allegany County Public Schools,24001,Allegany County,1,422.1880661,5.714868949
2400060,Anne Arundel County Public Schools,24003,Anne Arundel County,1,414.8102829,172.9865436
2400120,Baltimore County Public Schools,24005,Baltimore County,1,598.3599561,83.38224849
2400150,Calvert County Public Schools,24009,Calvert County,1,213.1909986,131.8836554
2400180,Caroline County Public Schools,24011,Caroline County,1,319.4417318,6.477661673
2400210,Carroll County Public Schools,24013,Carroll County,1,447.6286832,5.062751256
2400240,Cecil County Public Schools,24015,Cecil County,1,346.2988968,71.53845925
2400270,Charles County Public Schools,24017,Charles County,1,457.7908056,185.1452524
2400300,Dorchester County Public Schools,24019,Dorchester County,1,540.7406868,442.247193
2400330,Frederick County Public Schools,24021,Frederick County,1,660.5259592,6.888846203
2400360,Garrett County Public Schools,24023,Garrett County,1,649.0773073,8.686688896
2400390,Harford County Public Schools,24025,Harford County,1,437.1199639,89.53796581
2400420,Howard County Public Schools,24027,Howard County,1,250.9479333,2.446398207
2400450,Kent County Public Schools,24029,Kent County,1,276.9840972,136.4613446
2400480,Montgomery County Public Schools,24031,Montgomery County,1,493.0629598,13.84281742
2400510,Prince George's County Public Schools,24033,Prince George's County,1,482.651747,16.18453213
2400540,Queen Annes County Public Schools,24035,Queen Anne's County,1,371.6902225,139.004785
2400600,St. Marys County Public Schools,24037,St. Mary's County,1,358.6971449,405.5544651
2400570,Somerset County Public Schools,24039,Somerset County,1,319.7455228,290.6040877
2400630,Talbot County Public Schools,24041,Talbot County,1,268.5578563,208.2494058
2400660,Washington County Public Schools,24043,Washington County,1,457.7672561,9.575934329
2400690,Wicomico County Public Schools,24045,Wicomico County,1,374.4151498,25.79203379
2400720,Worcester County Public Schools,24047,Worcester County,1,468.4018185,226.4614732
2400090,Baltimore City Public Schools,24510,Baltimore city,1,80.94669551,11.10380203
2500544,Monomoy Regional School District,25001,Barnstable County,1,37.0554547,19.06009758
2502310,Barnstable School District,25001,Barnstable County,1,59.93032014,16.53710287
2502820,Bourne School District,25001,Barnstable County,1,40.66587181,12.19908123
2502970,Brewster School District,25001,Barnstable County,1,22.94160591,2.56099758
2504140,Dennis-Yarmouth School District,25001,Barnstable County,1,44.75051197,5.81451111
2504530,Eastham School District,25001,Barnstable County,1,13.96771568,11.73999069
2504560,Nauset School District,25001,Barnstable County,1,70.85703756,38.47984238
2504860,Falmouth School District,25001,Barnstable County,1,44.05458944,10.35586497
2507440,Mashpee School District,25001,Barnstable County,1,23.39868138,3.854217857
2509210,Orleans School District,25001,Barnstable County,1,14.16348647,8.558884829
2509840,Provincetown School District,25001,Barnstable County,1,9.670398859,7.811697583
2510470,Sandwich School District,25001,Barnstable County,1,42.88148053,1.476097187
2511730,Truro School District,25001,Barnstable County,1,20.95332527,5.284475063
2512300,Wellfleet School District,25001,Barnstable County,1,19.7842295,15.61996928
2525012,Nauset/Provincetown School Districts in Turo (7-12),25001,Barnstable County,1,20.95332527,5.284475063
2501780,Adams-Cheshire School District,25003,Berkshire County,1,49.70053143,0.778888551
2502530,Berkshire Hills School District,25003,Berkshire County,1,86.01390547,2.122654622
2503720,Clarksburg School District,25003,Berkshire County,1,12.69069278,0.103198548
2505760,Hancock School District,25003,Berkshire County,1,35.68424487,0.068449738
2506690,Lee School District,25003,Berkshire County,1,44.77993913,1.095083452
2506750,Lenox School District,25003,Berkshire County,1,21.21656394,0.451039928
2508160,Mount Greylock School District,25003,Berkshire County,1,89.04713458,0.86903144
2508670,North Adams School District,25003,Berkshire County,1,20.34680508,0.267178458
2509630,Pittsfield School District,25003,Berkshire County,1,40.46835893,1.99423395
2510080,Richmond School District,25003,Berkshire County,1,18.70667277,0.324697643
2510530,Savoy School District,25003,Berkshire County,1,35.85384565,0.177629008
2511040,Southern Berkshire School District,25003,Berkshire County,1,173.156593,3.548544626
2513321,Farmington River Regional School District,25003,Berkshire County,1,87.36322562,3.648435051
2525002,North Adams School District in Clarksburg (9-12),25003,Berkshire County,1,12.69069278,0.103198548
2525006,Pittsfield School District in Richmond (9-12),25003,Berkshire County,1,18.70667277,0.324697643
2525008,Adams-Cheshire School District in Savoy (7-12),25003,Berkshire County,1,35.85384565,0.177629008
2525009,North Adams School District in Florida (9-12),25003,Berkshire County,1,24.36164376,0.237746661
2525013,Mount Greylock/New Lebanon (NY) School Districts in Hancock (7-12),25003,Berkshire County,1,35.68424487,0.068449738
2525015,Lee/Berkshire Hills in Farmington River Regional (7-12),25003,Berkshire County,1,87.36322562,3.648435051
2500541,Somerset-Berkley School District,25005,Bristol County,1,24.41338879,4.903801871
2501740,Acushnet School District,25005,Bristol County,1,18.42761048,0.521546046
2502190,Attleboro School District,25005,Bristol County,1,26.77847195,0.9938992
2502520,Berkley School District,25005,Bristol County,1,16.51260199,0.911435883
2504020,Dartmouth School District,25005,Bristol County,1,60.92534637,36.61530015
2504200,Dighton-Rehoboth School District,25005,Bristol County,1,68.96436045,1.122204041
2504620,Easton School District,25005,Bristol County,1,28.57401965,0.66077449
2504800,Fairhaven School District,25005,Bristol County,1,12.38264077,1.776020584
2504830,Fall River School District,25005,Bristol County,1,33.11411906,7.11532872
2507230,Mansfield School District,25005,Bristol County,1,20.10399971,0.317507649
2508430,New Bedford School District,25005,Bristol County,1,19.99992548,4.131240763
2508730,North Attleborough School District,25005,Bristol County,1,18.85551555,0.524069996
2509000,Norton School District,25005,Bristol County,1,27.83335637,1.480080217
2510590,Seekonk School District,25005,Bristol County,1,18.39537712,0.246591104
2510860,Somerset School District,25005,Bristol County,1,7.900786799,3.992365988
2511460,Swansea School District,25005,Bristol County,1,22.67678769,2.594705844
2511520,Taunton School District,25005,Bristol County,1,46.70675733,1.706514856
2512780,Westport School District,25005,Bristol County,1,49.82009917,14.77139354
2525010,Fairhaven/New Bedford School Districts in Acushnet (9-12),25005,Bristol County,1,18.42761048,0.521546046
2500043,Up-Island Regional School District,25007,Dukes County,1,49.39915783,133.5710992
2504650,Oak Bluffs School District,25007,Dukes County,1,7.287670831,18.62744383
2505340,Gosnold School District,25007,Dukes County,1,13.18604874,126.9858451
2507380,Martha's Vineyard School District,25007,Dukes County,1,90.01927654,260.7703352
2509090,Edgartown School District,25007,Dukes County,1,26.81319064,95.983481
2512570,Tisbury School District,25007,Dukes County,1,6.519257232,12.58831122
2500067,Manchester Essex Regional School District,25009,Essex County,1,21.73332463,12.57144126
2501860,Amesbury School District,25009,Essex County,1,12.29210985,1.439782346
2501950,Andover School District,25009,Essex County,1,30.81392115,1.339673002
2502640,Beverly School District,25009,Essex County,1,15.0895286,7.497403077
2502880,Boxford School District,25009,Essex County,1,23.56199102,0.847892345
2503990,Danvers School District,25009,Essex County,1,13.27833874,0.906121959
2505220,Georgetown School District,25009,Essex County,1,12.85916537,0.288687052
2505280,Gloucester School District,25009,Essex County,1,26.19781559,15.31381921
2505670,Hamilton-Wenham School District,25009,Essex County,1,21.83593708,1.219811443
2505970,Haverhill School District,25009,Essex County,1,33.03635615,2.659879119
2506480,Ipswich School District,25009,Essex County,1,32.10470705,10.30847904
2506660,Lawrence School District,25009,Essex County,1,6.930675741,0.498722388
2507110,Lynn School District,25009,Essex County,1,10.74354746,2.781490107
2507140,Lynnfield School District,25009,Essex County,1,9.856479644,0.586457157
2507260,Marblehead School District,25009,Essex County,1,4.378751948,15.20279129
2507410,Masconomet School District,25009,Essex County,1,48.90770614,2.791525289
2507740,Methuen School District,25009,Essex County,1,22.21234847,0.780197437
2507830,Middleton School District,25009,Essex County,1,13.4470986,1.041144206
2508220,Nahant School District,25009,Essex County,1,1.075798807,14.55649949
2508580,Newburyport School District,25009,Essex County,1,8.350225175,2.358528302
2508700,North Andover School District,25009,Essex County,1,26.28242409,1.432060303
2509360,Peabody School District,25009,Essex County,1,16.22456745,0.58130501
2509450,Pentucket School District,25009,Essex County,1,30.82764013,2.191358416
2510200,Rockport School District,25009,Essex County,1,6.987691063,10.55097939
2510380,Salem School District,25009,Essex County,1,8.293792481,10.00732011
2510500,Saugus School District,25009,Essex County,1,10.77512483,0.987225037
2511430,Swampscott School District,25009,Essex County,1,3.021941028,3.68738581
2511670,Topsfield School District,25009,Essex County,1,11.89861652,0.902488737
2511740,Triton School District,25009,Essex County,1,56.94746539,7.488718481
2525005,Swampscott School District in Nahant (7-12),25009,Essex County,1,1.075798807,14.55649949
2503900,Conway School District,25011,Franklin County,1,37.72068558,0.157823897
2504080,Deerfield School District,25011,Franklin County,1,32.40274009,1.050096757
2504710,Erving School District,25011,Franklin County,1,13.7922361,0.59453287
2505100,Frontier School District,25011,Franklin County,1,104.4989799,2.237535463
2505270,Gill-Montague School District,25011,Franklin County,1,43.91845522,2.325577184
2505490,Greenfield School District,25011,Franklin County,1,21.41282276,0.461649629
2506000,Hawlemont School District,25011,Franklin County,1,56.72882654,0.452517155
2506810,Leverett School District,25011,Franklin County,1,22.79036544,0.164324313
2508530,New Salem-Wendell School District,25011,Franklin County,1,76.61057117,14.29704114
2509180,Orange School District,25011,Franklin County,1,35.06305435,0.951634911
2509600,Pioneer Valley School District,25011,Franklin County,1,112.9392433,1.53901215
2510230,Rowe School District,25011,Franklin County,1,23.43860937,0.583496912
2510800,Shutesbury School District,25011,Franklin County,1,26.5129796,0.604434461
2511370,Sunderland School District,25011,Franklin County,1,14.22036589,0.517381934
2512870,Whately School District,25011,Franklin County,1,20.15518836,0.512232875
2522222,Mohawk Trail Regional School District in Hawley and Charlemont towns,25011,Franklin County,1,56.72882654,0.452517155
2525003,Gill-Montague School District in Erving (7-12),25011,Franklin County,1,13.7922361,0.59453287
2525007,Mohawk Trail School District in Rowe (7-12),25011,Franklin County,1,23.43860937,0.583496912
2525014,North Adams School District in Monroe (9-12),25011,Franklin County,1,10.68735454,0.10729432
2500013,Southwick-Tolland-Granville Regional School District,25013,Hampden County,1,104.6813252,2.899187178
2501800,Agawam School District,25013,Hampden County,1,23.32088759,1.008337104
2503060,Brimfield School District,25013,Hampden County,1,34.77049083,0.548860458
2503660,Chicopee School District,25013,Hampden County,1,22.904515,0.969712601
2504500,East Longmeadow School District,25013,Hampden County,1,12.93635453,0.070118858
2505730,Hampden-Wilbraham School District,25013,Hampden County,1,41.65513122,0.320476388
2506210,Holland School District,25013,Hampden County,1,12.27891828,0.768708967
2506270,Holyoke School District,25013,Hampden County,1,21.16483049,1.618917925
2506990,Longmeadow School District,25013,Hampden County,1,9.089464507,0.51093673
2507050,Ludlow School District,25013,Hampden County,1,27.19809822,1.139397943
2508040,Monson School District,25013,Hampden County,1,44.22381378,0.563760527
2509300,Palmer School District,25013,Hampden County,1,31.57351385,0.422349061
2511130,Springfield School District,25013,Hampden County,1,31.86896271,1.211309473
2511940,Wales School District,25013,Hampden County,1,15.75543555,0.23100609
2512510,West Springfield School District,25013,Hampden County,1,16.72929875,0.807418799
2512630,Westfield School District,25013,Hampden County,1,46.26063364,1.054831142
2500014,Chesterfield-Goshen School District,25015,Hampshire County,1,48.15024664,0.795214881
2501890,Amherst School District,25015,Hampshire County,1,27.6254944,0.131286709
2502430,Belchertown School District,25015,Hampshire County,1,52.60103367,2.679172259
2504590,Easthampton School District,25015,Hampshire County,1,13.32142041,0.280635663
2505400,Granby School District,25015,Hampshire County,1,27.81302384,0.25752127
2505580,Hadley School District,25015,Hampshire County,1,23.08360232,1.527925226
2505740,Hampshire School District,25015,Hampshire County,1,129.017419,1.921932843
2505940,Hatfield School District,25015,Hampshire County,1,15.89825127,0.926434794
2508850,Northampton School District,25015,Hampshire County,1,34.24530654,1.504509673
2509390,Pelham School District,25015,Hampshire County,1,25.10342017,1.444342599
2510920,South Hadley School District,25015,Hampshire County,1,17.71830564,0.731692965
2510950,Southampton School District,25015,Hampshire County,1,28.15279067,0.804214923
2512030,Ware School District,25015,Hampshire County,1,34.3754527,5.604047972
2512690,Westhampton School District,25015,Hampshire County,1,27.17838577,0.184701628
2512990,Williamsburg School District,25015,Hampshire County,1,25.53599592,0.137801411
2513260,Worthington School District,25015,Hampshire County,1,31.95583223,0.144657813
2500542,Ayer-Shirley School District,25017,Middlesex County,1,24.76608038,0.633999076
2501710,Acton-Boxborough Regional School District,25017,Middlesex County,1,30.15099336,0.553029589
2501980,Arlington School District,25017,Middlesex County,1,5.143367074,0.340795787
2502100,Ashland School District,25017,Middlesex County,1,12.33767685,0.536546501
2502400,Bedford School District,25017,Middlesex County,1,13.66248685,0.177293872
2502490,Belmont School District,25017,Middlesex County,1,4.647572498,0.070808436
2502670,Billerica School District,25017,Middlesex County,1,25.57404281,0.744170629
2503240,Burlington School District,25017,Middlesex County,1,11.74989459,0.11366153
2503270,Cambridge School District,25017,Middlesex County,1,6.393461669,0.704829134
2503330,Carlisle School District,25017,Middlesex County,1,15.27439548,0.249268336
2503510,Chelmsford School District,25017,Middlesex County,1,22.38139752,0.702352675
2503840,Concord School District,25017,Middlesex County,1,24.51344717,1.318722712
2503870,Concord-Carlisle School District,25017,Middlesex County,1,39.78784265,1.567991049
2504320,Dracut School District,25017,Middlesex County,1,20.67537456,0.743696496
2504770,Everett School District,25017,Middlesex County,1,3.419727813,0.245574111
2504980,Framingham School District,25017,Middlesex County,1,25.0438504,1.461241905
2505500,Groton-Dunstable School District,25017,Middlesex County,1,49.23027636,1.305414929
2506240,Holliston School District,25017,Middlesex County,1,18.65363739,0.399847799
