St_Dist_Code,NAME_LEA19,STCD116,COUNT,LANDAREA,WATERAREA
0407770,Skull Valley Elementary District,0404,1,261.5556315,0
0407820,Snowflake Unified District,0401,1,586.4961073,0.980201067
0407860,Solomon Elementary District,0401,1,1312.246712,3.670937085
0407890,Somerton Elementary District,0403,1,87.91550887,0.073926211
0407920,Sonoita Elementary District,0403,1,263.6204102,0.109133324
0408020,St. David Unified District,0402,1,293.8506456,0.124185517
0408080,St. Johns Unified District,0401,1,1382.002793,2.020366118
0408130,Stanfield Elementary District,0401,2,244.8053671,0.120693995
0408130,Stanfield Elementary District,0403,2,318.5691285,4.06557598
0408170,Sunnyside Unified District,0402,2,15.72504853,0
0408170,Sunnyside Unified District,0403,2,80.70157236,0.218832288
0408230,Superior Unified School District,0401,2,104.6547405,0.106660726
0408230,Superior Unified School District,0404,2,271.9007455,0.010655262
0408280,Tanque Verde Unified District,0402,1,77.1848997,0.579367935
0408310,Tempe School District,0406,3,1.809730393,0.210995958
0408310,Tempe School District,0407,3,6.114509797,0.007459494
0408310,Tempe School District,0409,3,27.31798217,0.97910415
0408340,Tempe Union High School District,0401,4,69.6400408,0.275654945
0408340,Tempe Union High School District,0406,4,1.809730393,0.210995958
0408340,Tempe Union High School District,0407,4,22.18416688,0.007796561
0408340,Tempe Union High School District,0409,4,71.16068723,1.150500697
0408410,Thatcher Unified District,0401,1,131.5920348,1.016057217
0408430,Paloma School District,0403,1,90.54102451,0.006134005
0408460,Hillside Elementary District,0404,1,112.470745,0
0408490,Tolleson Elementary District,0403,2,1.972043114,0
0408490,Tolleson Elementary District,0407,2,4.214570106,0
0408520,Tolleson Union High School District,0401,4,27.00123282,1.38866628
0408520,Tolleson Union High School District,0403,4,49.59139309,2.846815893
0408520,Tolleson Union High School District,0407,4,17.17369772,0.068850512
0408520,Tolleson Union High School District,0408,4,4.462128396,0.000313515
0408550,Toltec Elementary District,0401,2,93.17460158,0.13074578
0408550,Toltec Elementary District,0403,2,0.142164365,0
0408600,Tombstone Unified District,0402,1,508.3649824,0.162351331
0408640,Topock Elementary District,0404,1,184.954211,7.078385305
0408680,Tuba City Unified District,0401,1,3469.108903,5.987373301
0408800,Tucson Unified District,0402,2,102.1458648,1.49756022
0408800,Tucson Unified District,0403,2,125.1181971,0.220482875
0408820,Union Elementary District,0401,2,26.75448496,1.077451324
0408820,Union Elementary District,0403,2,6.735454373,0.458560426
0408850,Vail Unified District,0402,1,389.4675176,0.117002473
0408880,Valentine Elementary District,0401,2,2.228130015,0.012253339
0408880,Valentine Elementary District,0404,2,128.7291076,0.050680544
0408910,Valley Union High School District,0402,1,567.7055809,0.267977689
0409030,Walnut Grove Elementary District,0404,1,385.4933552,0
0409060,Washington Elementary District,0406,4,27.31796981,0.098127482
0409060,Washington Elementary District,0407,4,2.995498435,0.002561788
0409060,Washington Elementary District,0408,4,4.915879147,0.023610148
0409060,Washington Elementary District,0409,4,8.287099014,0.03224069
0409090,Wellton Elementary District,0404,1,807.2981983,0
0409120,Wenden Elementary District,0404,1,1139.919028,3.013535198
0409160,Whiteriver Unified District,0401,1,1839.638041,2.618174679
0409190,Wickenburg Unified District,0404,2,886.4852687,1.349964556
0409190,Wickenburg Unified District,0408,2,22.95780289,0.049113355
0409250,Willcox Unified District,0402,1,920.8241996,1.685275762
0409310,Williams Unified District,0401,1,3316.024551,2.585327036
0409360,Williamson Valley Elementary School District,0404,1,606.5943977,0.130853116
0409390,Wilson Elementary District,0407,1,6.028067698,0.000919309
0409430,Window Rock Unified District,0401,1,436.8186833,0.387365501
0409460,Winslow Unified District,0401,1,1002.556703,0.8792728
0409510,Yarnell Elementary District,0404,1,82.72514815,0
0409540,Young Elementary School District,0401,2,35.65161576,0.009330545
0409540,Young Elementary School District,0404,2,822.0114421,0.150160927
0409570,Yucca Elementary District,0404,1,701.9689373,0.014337904
0409600,Yuma Elementary District,0403,2,1873.560222,0.133136138
0409600,Yuma Elementary District,0404,2,411.3762736,4.38150254
0409630,Yuma Union High School District,0403,2,2036.741713,0.755566049
0409630,Yuma Union High School District,0404,2,411.4922865,4.38150254
0409733,Sedona-Oak Creek Joint Unified District,0401,1,98.75496103,0
0500001,DeWitt School District,0501,1,863.7832326,54.68997771
0500006,Warren School District,0504,1,230.1107237,0.83916412
0500009,Corning Public Schools,0501,1,364.9762377,2.395364766
0500012,Riverside School District,0501,1,98.35661324,1.954566971
0500015,Sheridan School District,0502,2,47.58990582,0.89907598
0500015,Sheridan School District,0504,2,573.4410291,0.996045542
0500016,Marmaduke School District,0501,1,121.5159993,0.072872925
0500017,Paragould School District,0501,1,119.8769639,0.195076193
0500019,Batesville School District,0501,1,216.1527513,2.731153967
0500020,Midland School District,0501,2,132.8015304,0.015551423
0500020,Midland School District,0502,2,33.7234825,0.074425827
0500021,Izard Cty Consolidated Schools,0501,1,179.0691254,1.296768556
0500023,Newport School District,0501,1,333.2786515,5.798377058
0500026,Pine Bluff School District,0504,1,176.2315018,7.19767968
0500028,Star City School District,0501,2,373.7470598,4.893636187
0500028,Star City School District,0504,2,28.73829763,0.006478022
0500029,Gosnell School District,0501,1,107.6448543,3.671547513
0500030,Nevada School District,0504,1,357.0452187,0.844596191
0500032,Bearden School District,0504,1,251.3138258,0.317061701
0500041,Western Yell County School District,0504,1,154.7050662,4.063691801
0500042,Hamburg School District,0501,2,22.35658737,0.100692358
0500042,Hamburg School District,0504,2,706.0210866,3.989870223
0500043,Mountain Home School District,0501,2,286.9159788,20.1825217
0500043,Mountain Home School District,0503,2,31.90812853,10.88269405
0500044,Magnolia School District,0504,1,460.9913397,0.58443514
0500045,Rivercrest School District,0501,1,362.8267602,5.087980717
0500046,Manila School District,0501,1,134.6602424,0.808351236
0500047,Trumann Schools,0501,1,119.7670352,0.164656361
0500048,East Poinsett County School District,0501,1,148.4226765,1.128196733
0500049,De Queen School District,0504,1,378.9933065,2.566836989
0500051,Palestine-Wheatley School District,0501,1,154.1346968,0.838172995
0500065,Lafayette County School District,0504,1,380.366589,8.252327424
0500067,Cleveland County School District,0504,1,467.2486274,0.826464061
0500068,Emerson-Taylor-Bradley School District,0504,1,536.8632569,12.39455974
0500070,Cedar Ridge School District,0501,1,266.6268739,3.978606078
0500071,Hillcrest School District,0501,1,294.6494852,1.338694619
0500072,Deer/Mount Judea School District,0503,2,202.2918481,0.31732425
0500072,Deer/Mount Judea School District,0504,2,194.8925462,0.259745991
0500073,Ouachita River School District,0504,1,350.8439356,1.916598455
0500076,Ozark Mountain School District,0501,2,105.4865725,0.902587966
0500076,Ozark Mountain School District,0503,2,267.3525059,12.05930916
0500079,Two Rivers School District,0502,2,70.12742607,0.110746073
0500079,Two Rivers School District,0504,2,539.6949858,6.089659875
0500082,Lawrence County School District,0501,1,188.2192829,2.495851332
0500405,Cossatot River School District,0504,1,475.682385,2.313360139
0500419,Jacksonville North Pulaski School District,0501,2,5.527429085,0.057411849
0500419,Jacksonville North Pulaski School District,0502,2,93.25077413,0.52743256
0502250,Alma School District,0503,2,45.61892372,0.012399285
0502250,Alma School District,0504,2,55.25541199,1.581726633
0502280,Alpena School District,0503,2,118.0672671,0.322250142
0502280,Alpena School District,0504,2,8.224514168,0.0276009
0502430,Arkadelphia School District,0504,1,322.8482005,7.213011798
0502550,Armorel School District,0501,1,58.59671087,7.491212314
0502580,Ashdown School District,0504,1,320.1433041,26.35175607
0502610,Atkins Public Schools,0503,1,96.86011055,2.978694496
0502670,Augusta School District,0501,1,357.3096346,6.383060076
0502700,Bald Knob School District,0501,2,6.91985793,0.013154887
0502700,Bald Knob School District,0502,2,177.0416979,2.480004541
0502730,Barton-Lexa School District,0501,1,151.8606546,2.135626883
0502790,Bauxite School District,0502,2,68.04498515,1.073247058
0502790,Bauxite School District,0504,2,17.63377475,0.071865584
0502820,Bay School District,0501,1,64.51160121,0.099586562
0502880,Beebe School District,0501,2,8.438536395,0
0502880,Beebe School District,0502,2,226.6814144,0.583046331
0502960,Benton School District,0502,2,90.79440329,0.210741903
0502960,Benton School District,0504,2,14.20621949,0
0503030,Pea Ridge School District,0503,1,52.89587365,0.01246222
0503060,Bentonville Public Schools,0503,1,141.3838601,1.363193189
0503090,Bergman School District,0503,1,114.8276397,0.120987047
0503150,Berryville Public Schools,0503,2,214.4848934,0.074488376
0503150,Berryville Public Schools,0504,2,0.926116646,0
0503240,Bismarck Public Schools,0504,1,174.5809374,4.528612102
0503300,Blevins School District,0504,1,231.6553301,0.725825371
0503320,Blytheville School District,0501,1,116.6651486,0.446160368
0503420,Lead Hill School District,0503,1,104.4345692,11.70264418
0503450,Booneville School District,0504,1,202.7536058,2.69684068
0503480,Bradford School District,0501,2,59.16083356,0.089144042
0503480,Bradford School District,0502,2,32.61379126,0.841149071
0503630,Brinkley School District,0501,1,228.0313152,4.247509641
0503640,Brookland School District,0501,1,112.2197933,0.801745027
0503690,Bryant Public Schools,0502,1,342.484047,3.063941995
0503710,Buffalo Island Central School District,0501,1,136.4484982,0.883299845
0503750,Cabot Public Schools,0501,1,180.726608,1.825765988
0503770,Caddo Hills School District,0504,1,320.2441776,1.003245575
0503840,Calico Rock School District,0501,1,191.0943398,1.670687663
0503960,Carlisle School District,0501,1,231.3850358,11.59764756
0504020,Westside Consolidated School District,0501,1,207.8650399,1.097605858
0504050,Cave City School District,0501,1,284.933668,0.187302412
0504080,Cedarville School District,0503,1,151.6545416,0.047422614
0504110,Genoa Central School District,0504,1,78.94056922,0.123423738
0504170,White County Central School District,0502,1,59.32027793,0.136341172
0504200,Charleston School District,0503,2,6.518397769,0.080881842
0504200,Charleston School District,0504,2,102.7024685,0.694898586
0504350,Clarendon School District,0501,1,392.2606047,11.29043416
0504370,Rector School District,0501,1,178.9990795,0.274406677
0504380,Clarksville School District,0504,1,110.9604516,5.244375264
0504410,Clinton School District,0502,2,456.9699616,7.660818506
0504410,Clinton School District,0503,2,16.33113088,0.005677246
0504560,Concord Public Schools,0501,1,203.1536335,0.175024363
0504590,Conway Public Schools,0502,1,116.9811304,8.232390652
0504680,Cotter School District,0501,1,33.53963648,0.70732374
0504740,County Line School District,0504,1,140.5586022,2.82060496
0504800,Crossett School District,0504,1,204.8392398,10.12428977
0504860,Cutter-Morning Star School District,0504,1,31.54462608,0.00498844
0504890,Danville School District,0504,1,147.3883412,1.05963657
0504930,Dardanelle Public Schools,0502,2,11.88368633,0.105856089
0504930,Dardanelle Public Schools,0504,2,163.7111658,10.04800794
0504980,Decatur School District,0503,1,49.62428861,0.092860662
0505170,Dermott School District,0501,2,119.629779,3.705512921
0505170,Dermott School District,0504,2,115.7879013,3.579988788
0505190,Des Arc Public Schools,0501,1,265.6259766,9.425232472
0505340,Dierks School District,0504,1,226.6102129,1.219216074
0505410,Dollarway School District,0501,2,132.8093068,3.861005534
0505410,Dollarway School District,0504,2,255.8343934,20.36655614
0505430,Dover School District,0503,2,233.6514941,0.577603834
0505430,Dover School District,0504,2,0.999285325,0.025617879
0505470,Drew Central School District,0501,2,2.00995217,0
0505470,Drew Central School District,0504,2,559.9819049,1.593380355
0505500,Dumas School District,0501,2,344.9263197,11.73529337
0505500,Dumas School District,0504,2,7.183349112,0.055301028
0505550,Earle School District,0501,1,135.147271,1.355772305
0505580,East End School District,0502,1,101.7717534,4.328179127
0505680,El Dorado School District,0504,1,272.3999169,1.28661098
0505760,Elkins School District,0503,1,100.2465722,0.6221635
0505850,England School District,0501,1,150.7533267,3.598868798
0505970,Eureka Springs School District,0503,1,147.2767874,7.590303121
0506060,Camden Fairview School District,0504,1,462.8717859,5.088858327
0506090,Farmington School District,0503,1,32.80552188,0.173540958
0506120,Fayetteville School District,0503,1,111.7646618,1.808205289
0506150,Flippin School District,0503,1,130.8952269,10.99974208
0506210,Fordyce School District,0504,1,220.5026749,0.501023943
0506240,Foreman School District,0504,1,167.8281231,3.645506466
0506270,Forrest City School District,0501,1,339.8862118,5.502050203
0506330,Fort Smith Public Schools,0503,1,58.26670124,5.208689384
0506360,Fouke School District,0504,1,275.3365363,4.499664477
0506420,Fountain Lake School District,0502,2,97.01167264,1.600503554
0506420,Fountain Lake School District,0504,2,85.84346568,1.049189417
0506540,Gentry Public Schools,0503,1,85.79398592,0.903694148
0506630,Glen Rose School District,0502,2,28.92176412,0.055967441
0506630,Glen Rose School District,0504,2,46.5517068,0.027918276
0506690,Centerpoint School District,0504,1,209.0592887,8.366445327
0506840,Gravette School District,0503,1,149.879367,0.806724973
0506870,Green Forest School District,0503,1,182.2339061,0.938002029
0506900,Greenbrier School District,0502,1,141.0695335,0.256427829
0506930,Greenland Public Schools,0503,1,135.580395,0.66449999
0506990,Greenwood School District,0503,2,151.0467512,1.297152342
